"debamlen";"debamlen"
"paulkrugman";"brooksbarnes"
"debamlen";"debamlen"
"debamlen";"debamlen"
"michaelde la merced";"michaelde la merced"
"debamlen";"debamlen"
"brooksbarnes";"brooksbarnes"
"debamlen";"debamlen"
"debamlen";"debamlen"
"michaelde la merced";"michaelde la merced"
"debamlen";"debamlen"
"paulkrugman";"debamlen"
"michaelcooper";"michaelcooper"
"andrewrevkin";"andrewrevkin"
"debamlen";"jeremyegner"
"michaelde la merced";"michaelde la merced"
"debamlen";"debamlen"
"mikeisaac";"mikeisaac"
"patrickhealy";"patrickhealy"
"alanrappeport";"jeremyegner"
"debamlen";"debamlen"
"paulkrugman";"paulkrugman"
"debamlen";"debamlen"
"debamlen";"debamlen"
"mikeisaac";"debamlen"
"andrewrevkin";"andrewrevkin"
"alanrappeport";"alanrappeport"
"andrewrevkin";"andreakannapell"
"debamlen";"debamlen"
"debamlen";"debamlen"
"debamlen";"debamlen"
"patrickhealy";"mikeisaac"
"mikeisaac";"andrewrevkin"
"debamlen";"debamlen"
"andrewrevkin";"andrewrevkin"
"michaelde la merced";"michaelde la merced"
"paulkrugman";"andrewrevkin"
"debamlen";"paulkrugman"
"paulkrugman";"paulkrugman"
"debamlen";"debamlen"
"debamlen";"debamlen"
"jeremyegner";"debamlen"
"paulkrugman";"michaelde la merced"
"debamlen";"debamlen"
"debamlen";"debamlen"
"paulkrugman";"michaelde la merced"
"michaelde la merced";"michaelde la merced"
"debamlen";"debamlen"
"paulkrugman";"paulkrugman"
"paulkrugman";"debamlen"
"michaelde la merced";"michaelde la merced"
"alanrappeport";"andreakannapell"
"debamlen";"debamlen"
"debamlen";"debamlen"
"brooksbarnes";"brooksbarnes"
"brooksbarnes";"brooksbarnes"
"michaelde la merced";"mikeisaac"
"michaelde la merced";"michaelde la merced"
"debamlen";"debamlen"
"brooksbarnes";"brooksbarnes"
"debamlen";"jeremyegner"
"jeremyegner";"debamlen"
"paulkrugman";"debamlen"
"malinagilchrist";"malinagilchrist"
"alanrappeport";"andreakannapell"
"andrewrevkin";"debamlen"
"patrickhealy";"patrickhealy"
"michaelcooper";"debamlen"
"debamlen";"debamlen"
"alanrappeport";"alanrappeport"
"michaelcooper";"michaelcooper"
"michaelde la merced";"paulkrugman"
"debamlen";"debamlen"
"michaelde la merced";"debamlen"
"debamlen";"debamlen"
"michaelde la merced";"debamlen"
"debamlen";"debamlen"
"debamlen";"debamlen"
"paulkrugman";"debamlen"
"malinagilchrist";"malinagilchrist"
"mikeisaac";"mikeisaac"
"debamlen";"debamlen"
"debamlen";"patrickhealy"
"michaelde la merced";"michaelde la merced"
"debamlen";"debamlen"
"mikeisaac";"mikeisaac"
"jeremyegner";"jeremyegner"
"michaelcooper";"patrickhealy"
"alanrappeport";"jeremyegner"
"michaelde la merced";"michaelde la merced"
"paulkrugman";"andrewrevkin"
"patrickhealy";"michaelcooper"
"debamlen";"debamlen"
"alanrappeport";"alanrappeport"
"debamlen";"debamlen"
"michaelde la merced";"michaelde la merced"
"debamlen";"andrewrevkin"
"paulkrugman";"debamlen"
"michaelde la merced";"debamlen"
"debamlen";"debamlen"
"alanrappeport";"alanrappeport"
"paulkrugman";"michaelde la merced"
"debamlen";"debamlen"
"paulkrugman";"brooksbarnes"
"paulkrugman";"paulkrugman"
"paulkrugman";"debamlen"
"jeremyegner";"jeremyegner"
"debamlen";"debamlen"
"brooksbarnes";"brooksbarnes"
"debamlen";"debamlen"
"patrickhealy";"patrickhealy"
"alanrappeport";"alanrappeport"
"debamlen";"debamlen"
"debamlen";"debamlen"
"alanrappeport";"alanrappeport"
"debamlen";"debamlen"
"mikeisaac";"mikeisaac"
"andrewrevkin";"debamlen"
"debamlen";"debamlen"
"jeremyegner";"jeremyegner"
"debamlen";"debamlen"
"debamlen";"debamlen"
"brooksbarnes";"michaelde la merced"
"paulkrugman";"mikeisaac"
"debamlen";"debamlen"
"mikeisaac";"mikeisaac"
"michaelde la merced";"michaelde la merced"
"malinagilchrist";"malinagilchrist"
"alanrappeport";"alanrappeport"
"debamlen";"debamlen"
"maggiehaberman";"maggiehaberman"
"paulkrugman";"paulkrugman"
"andrewrevkin";"debamlen"
"mikeisaac";"michaelde la merced"
"debamlen";"debamlen"
"maggiehaberman";"jeremyegner"
"debamlen";"debamlen"
"michaelcooper";"andreakannapell"
"paulkrugman";"patrickhealy"
"maggiehaberman";"debamlen"
"debamlen";"debamlen"
"maggiehaberman";"alanrappeport"
"paulkrugman";"paulkrugman"
"jeremyegner";"debamlen"
"debamlen";"debamlen"
"paulkrugman";"paulkrugman"
"debamlen";"paulkrugman"
"patrickhealy";"patrickhealy"
"malinagilchrist";"malinagilchrist"
"brooksbarnes";"michaelde la merced"
"patrickhealy";"patrickhealy"
"malinagilchrist";"malinagilchrist"
"debamlen";"debamlen"
"maggiehaberman";"jeremyegner"
"alanrappeport";"alanrappeport"
"maggiehaberman";"alanrappeport"
"andrewrevkin";"andrewrevkin"
"debamlen";"debamlen"
"debamlen";"debamlen"
"maggiehaberman";"alanrappeport"
"paulkrugman";"paulkrugman"
"malinagilchrist";"malinagilchrist"
"mikeisaac";"michaelde la merced"
"debamlen";"debamlen"
"paulkrugman";"paulkrugman"
"mikeisaac";"mikeisaac"
"michaelcooper";"michaelcooper"
"debamlen";"debamlen"
"malinagilchrist";"malinagilchrist"
"paulkrugman";"debamlen"
"jeremyegner";"jeremyegner"
"paulkrugman";"debamlen"
"debamlen";"debamlen"
"malinagilchrist";"malinagilchrist"
"brooksbarnes";"brooksbarnes"
"debamlen";"debamlen"
"patrickhealy";"patrickhealy"
"debamlen";"debamlen"
"alanrappeport";"brooksbarnes"
"andrewchow";"debamlen"
"debamlen";"debamlen"
"maggiehaberman";"maggiehaberman"
"patrickhealy";"patrickhealy"
"alanrappeport";"alanrappeport"
"debamlen";"debamlen"
"maggiehaberman";"alanrappeport"
"maggiehaberman";"debamlen"
"malinagilchrist";"malinagilchrist"
"debamlen";"debamlen"
"michaelcooper";"michaelcooper"
"michaelcooper";"debamlen"
"malinagilchrist";"malinagilchrist"
