"debamlen";"andrewrevkin"
"paulkrugman";"debamlen"
"debamlen";"alanrappeport"
"debamlen";"debamlen"
"michaelde la merced";"patrickhealy"
"debamlen";"patrickhealy"
"brooksbarnes";"brooksbarnes"
"debamlen";"michaelcooper"
"debamlen";"andrewrevkin"
"michaelde la merced";"michaelde la merced"
"debamlen";"debamlen"
"paulkrugman";"paulkrugman"
"michaelcooper";"patrickhealy"
"andrewrevkin";"patrickhealy"
"debamlen";"jeremyegner"
"michaelde la merced";"patrickhealy"
"debamlen";"maggiehaberman"
"mikeisaac";"mikeisaac"
"patrickhealy";"jeremyegner"
"alanrappeport";"maggiehaberman"
"debamlen";"michaelcooper"
"paulkrugman";"andrewrevkin"
"debamlen";"andreakannapell"
"debamlen";"michaelcooper"
"mikeisaac";"malinagilchrist"
"andrewrevkin";"michaelcooper"
"alanrappeport";"michaelde la merced"
"andrewrevkin";"andrewrevkin"
"debamlen";"andreakannapell"
"debamlen";"andrewrevkin"
"debamlen";"brooksbarnes"
"patrickhealy";"patrickhealy"
"mikeisaac";"andreakannapell"
"debamlen";"michaelcooper"
"andrewrevkin";"andreakannapell"
"michaelde la merced";"andreakannapell"
"paulkrugman";"paulkrugman"
"debamlen";"maggiehaberman"
"paulkrugman";"paulkrugman"
"debamlen";"patrickhealy"
"debamlen";"patrickhealy"
"jeremyegner";"debamlen"
"paulkrugman";"paulkrugman"
"debamlen";"andrewrevkin"
"debamlen";"brooksbarnes"
"paulkrugman";"paulkrugman"
"michaelde la merced";"mikeisaac"
"debamlen";"maggiehaberman"
"paulkrugman";"andreakannapell"
"paulkrugman";"paulkrugman"
"michaelde la merced";"mikeisaac"
"alanrappeport";"patrickhealy"
"debamlen";"patrickhealy"
"debamlen";"patrickhealy"
"brooksbarnes";"paulkrugman"
"brooksbarnes";"brooksbarnes"
"michaelde la merced";"michaelde la merced"
"michaelde la merced";"michaelde la merced"
"debamlen";"jeremyegner"
"brooksbarnes";"patrickhealy"
"debamlen";"jeremyegner"
"jeremyegner";"jeremyegner"
"paulkrugman";"paulkrugman"
"malinagilchrist";"patrickhealy"
"alanrappeport";"patrickhealy"
"andrewrevkin";"patrickhealy"
"patrickhealy";"patrickhealy"
"michaelcooper";"michaelcooper"
"debamlen";"patrickhealy"
"alanrappeport";"mikeisaac"
"michaelcooper";"patrickhealy"
"michaelde la merced";"paulkrugman"
"debamlen";"patrickhealy"
"michaelde la merced";"paulkrugman"
"debamlen";"debamlen"
"michaelde la merced";"alanrappeport"
"debamlen";"andreakannapell"
"debamlen";"patrickhealy"
"paulkrugman";"paulkrugman"
"malinagilchrist";"patrickhealy"
"mikeisaac";"mikeisaac"
"debamlen";"paulkrugman"
"debamlen";"patrickhealy"
"michaelde la merced";"michaelde la merced"
"debamlen";"andreakannapell"
"mikeisaac";"mikeisaac"
"jeremyegner";"debamlen"
"michaelcooper";"andreakannapell"
"alanrappeport";"jeremyegner"
"michaelde la merced";"patrickhealy"
