"2.4189646831156264E-4";"2.4307243558580456E-4";"2.423654871546292E-4";"2.426595486532395E-4";"2.4366471734892786E-4";"2.4131274131274132E-4";"2.4213075060532688E-4";"2.4330900243309004E-4";"2.426595486532395E-4";"2.388344877000239E-4";"2.4378352023403217E-4";"2.42306760358614E-4";"2.4348672997321646E-4";"2.423654871546292E-4"
"2.4189646831156264E-4";"2.4307243558580456E-4";"2.423654871546292E-4";"2.426595486532395E-4";"2.4366471734892786E-4";"2.4131274131274132E-4";"2.4213075060532688E-4";"2.4330900243309004E-4";"2.426595486532395E-4";"2.388344877000239E-4";"2.4378352023403217E-4";"2.42306760358614E-4";"2.4348672997321646E-4";"2.423654871546292E-4"
"2.4189646831156264E-4";"2.4307243558580456E-4";"2.423654871546292E-4";"2.426595486532395E-4";"2.4366471734892786E-4";"2.4131274131274132E-4";"2.4213075060532688E-4";"2.4330900243309004E-4";"2.426595486532395E-4";"2.388344877000239E-4";"2.4378352023403217E-4";"2.42306760358614E-4";"2.4348672997321646E-4";"2.423654871546292E-4"
"2.4189646831156264E-4";"2.4307243558580456E-4";"2.423654871546292E-4";"2.426595486532395E-4";"2.4366471734892786E-4";"2.4131274131274132E-4";"2.4213075060532688E-4";"2.4330900243309004E-4";"2.426595486532395E-4";"2.388344877000239E-4";"2.4378352023403217E-4";"2.42306760358614E-4";"2.4348672997321646E-4";"2.423654871546292E-4"
"2.4189646831156264E-4";"2.4307243558580456E-4";"2.423654871546292E-4";"2.426595486532395E-4";"2.4366471734892786E-4";"2.4131274131274132E-4";"2.4213075060532688E-4";"2.4330900243309004E-4";"2.426595486532395E-4";"2.388344877000239E-4";"2.4378352023403217E-4";"2.42306760358614E-4";"2.4348672997321646E-4";"2.423654871546292E-4"
"2.4189646831156264E-4";"2.4307243558580456E-4";"2.423654871546292E-4";"2.426595486532395E-4";"2.4366471734892786E-4";"4.8262548262548264E-4";"2.4213075060532688E-4";"2.4330900243309004E-4";"2.426595486532395E-4";"2.388344877000239E-4";"2.4378352023403217E-4";"2.42306760358614E-4";"2.4348672997321646E-4";"2.423654871546292E-4"
"2.4189646831156264E-4";"2.4307243558580456E-4";"2.423654871546292E-4";"2.426595486532395E-4";"2.4366471734892786E-4";"2.4131274131274132E-4";"2.4213075060532688E-4";"2.4330900243309004E-4";"2.426595486532395E-4";"2.388344877000239E-4";"2.4378352023403217E-4";"2.42306760358614E-4";"2.4348672997321646E-4";"2.423654871546292E-4"
"2.4189646831156264E-4";"2.4307243558580456E-4";"2.423654871546292E-4";"2.426595486532395E-4";"2.4366471734892786E-4";"2.4131274131274132E-4";"2.4213075060532688E-4";"2.4330900243309004E-4";"2.426595486532395E-4";"2.388344877000239E-4";"2.4378352023403217E-4";"2.42306760358614E-4";"2.4348672997321646E-4";"2.423654871546292E-4"
"2.4189646831156264E-4";"2.4307243558580456E-4";"2.423654871546292E-4";"2.426595486532395E-4";"2.4366471734892786E-4";"2.4131274131274132E-4";"2.4213075060532688E-4";"2.4330900243309004E-4";"2.426595486532395E-4";"2.388344877000239E-4";"2.4378352023403217E-4";"2.42306760358614E-4";"2.4348672997321646E-4";"2.423654871546292E-4"
"2.4189646831156264E-4";"2.4307243558580456E-4";"2.423654871546292E-4";"2.426595486532395E-4";"2.4366471734892786E-4";"2.4131274131274132E-4";"2.4213075060532688E-4";"2.4330900243309004E-4";"2.426595486532395E-4";"2.388344877000239E-4";"2.4378352023403217E-4";"2.42306760358614E-4";"2.4348672997321646E-4";"2.423654871546292E-4"
"2.4189646831156264E-4";"2.4307243558580456E-4";"2.423654871546292E-4";"2.426595486532395E-4";"2.4366471734892786E-4";"2.4131274131274132E-4";"2.4213075060532688E-4";"2.4330900243309004E-4";"2.426595486532395E-4";"2.388344877000239E-4";"2.4378352023403217E-4";"2.42306760358614E-4";"2.4348672997321646E-4";"2.423654871546292E-4"
"2.4189646831156264E-4";"2.4307243558580456E-4";"2.423654871546292E-4";"2.426595486532395E-4";"2.4366471734892786E-4";"2.4131274131274132E-4";"2.4213075060532688E-4";"2.4330900243309004E-4";"2.426595486532395E-4";"2.388344877000239E-4";"2.4378352023403217E-4";"2.42306760358614E-4";"2.4348672997321646E-4";"2.423654871546292E-4"
"2.4189646831156264E-4";"2.4307243558580456E-4";"2.423654871546292E-4";"2.426595486532395E-4";"2.4366471734892786E-4";"2.4131274131274132E-4";"2.4213075060532688E-4";"2.4330900243309004E-4";"2.426595486532395E-4";"2.388344877000239E-4";"2.4378352023403217E-4";"2.42306760358614E-4";"2.4348672997321646E-4";"2.423654871546292E-4"
"2.4189646831156264E-4";"2.4307243558580456E-4";"2.423654871546292E-4";"2.426595486532395E-4";"2.4366471734892786E-4";"2.4131274131274132E-4";"2.4213075060532688E-4";"2.4330900243309004E-4";"2.426595486532395E-4";"2.388344877000239E-4";"2.4378352023403217E-4";"2.42306760358614E-4";"2.4348672997321646E-4";"2.423654871546292E-4"
"2.4189646831156264E-4";"2.4307243558580456E-4";"2.423654871546292E-4";"2.426595486532395E-4";"2.4366471734892786E-4";"2.4131274131274132E-4";"2.4213075060532688E-4";"2.4330900243309004E-4";"2.426595486532395E-4";"2.388344877000239E-4";"2.4378352023403217E-4";"2.42306760358614E-4";"2.4348672997321646E-4";"2.423654871546292E-4"
"2.4189646831156264E-4";"2.4307243558580456E-4";"2.423654871546292E-4";"2.426595486532395E-4";"2.4366471734892786E-4";"2.4131274131274132E-4";"2.4213075060532688E-4";"2.4330900243309004E-4";"2.426595486532395E-4";"2.388344877000239E-4";"2.4378352023403217E-4";"2.42306760358614E-4";"2.4348672997321646E-4";"2.423654871546292E-4"
"2.4189646831156264E-4";"2.4307243558580456E-4";"2.423654871546292E-4";"2.426595486532395E-4";"2.4366471734892786E-4";"2.4131274131274132E-4";"2.4213075060532688E-4";"2.4330900243309004E-4";"2.426595486532395E-4";"2.388344877000239E-4";"2.4378352023403217E-4";"2.42306760358614E-4";"2.4348672997321646E-4";"2.423654871546292E-4"
"2.4189646831156264E-4";"2.4307243558580456E-4";"2.423654871546292E-4";"2.426595486532395E-4";"2.4366471734892786E-4";"2.4131274131274132E-4";"2.4213075060532688E-4";"2.4330900243309004E-4";"2.426595486532395E-4";"2.388344877000239E-4";"2.4378352023403217E-4";"2.42306760358614E-4";"2.4348672997321646E-4";"2.423654871546292E-4"
"2.4189646831156264E-4";"2.4307243558580456E-4";"2.423654871546292E-4";"2.426595486532395E-4";"2.4366471734892786E-4";"2.4131274131274132E-4";"2.4213075060532688E-4";"2.4330900243309004E-4";"2.426595486532395E-4";"2.388344877000239E-4";"2.4378352023403217E-4";"2.42306760358614E-4";"2.4348672997321646E-4";"2.423654871546292E-4"
"2.4189646831156264E-4";"2.4307243558580456E-4";"2.423654871546292E-4";"2.426595486532395E-4";"2.4366471734892786E-4";"2.4131274131274132E-4";"2.4213075060532688E-4";"2.4330900243309004E-4";"2.426595486532395E-4";"2.388344877000239E-4";"2.4378352023403217E-4";"2.42306760358614E-4";"2.4348672997321646E-4";"2.423654871546292E-4"
"2.4189646831156264E-4";"2.4307243558580456E-4";"4.847309743092584E-4";"2.426595486532395E-4";"2.4366471734892786E-4";"2.4131274131274132E-4";"2.4213075060532688E-4";"2.4330900243309004E-4";"2.426595486532395E-4";"2.388344877000239E-4";"2.4378352023403217E-4";"2.42306760358614E-4";"2.4348672997321646E-4";"2.423654871546292E-4"
"2.4189646831156264E-4";"2.4307243558580456E-4";"2.423654871546292E-4";"2.426595486532395E-4";"2.4366471734892786E-4";"2.4131274131274132E-4";"2.4213075060532688E-4";"2.4330900243309004E-4";"2.426595486532395E-4";"2.388344877000239E-4";"2.4378352023403217E-4";"2.42306760358614E-4";"2.4348672997321646E-4";"2.423654871546292E-4"
